,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory _Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
2447,0,52,2,45070,1.0,14,33.0,3,33,15,12,3,3,3.0,4.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
254,0,53,7,48090,2.0,18,19.0,2,2,2,2,3,2,1.0,4.0,3.0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3726,1,34,20,20010,9.0,14,11.0,5,3,0,2,2,1,1.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1307,0,29,2,39780,1.0,11,7.0,0,7,1,7,3,3,1.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
798,0,44,1,48340,1.0,14,9.0,1,8,6,7,3,3,2.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2768,0,51,13,94390,2.0,15,29.0,0,20,4,17,3,4,3.0,2.0,4.0,1,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
826,0,31,2,77560,1.0,15,6.0,3,5,0,2,3,3,4.0,4.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3357,0,46,18,34910,2.0,14,25.0,0,19,2,8,3,4,2.0,4.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1312,0,42,2,10910,2.0,22,16.0,0,1,0,0,4,3,3.0,1.0,2.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2429,0,51,2,39070,5.0,13,16.0,2,10,4,7,3,3,4.0,3.0,4.0,1,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4252,1,26,25,135250,8.0,13,7.0,4,2,2,2,2,3,2.0,2.0,1.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1352,0,43,22,39770,4.0,18,8.0,3,5,0,2,3,2,1.0,2.0,2.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1832,0,34,4,45530,4.0,18,10.0,2,8,7,7,3,3,3.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
789,0,38,9,198450,7.0,11,7.0,3,0,0,0,3,3,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1141,0,35,6,37600,1.0,14,10.0,2,10,0,6,3,4,2.0,3.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
928,0,39,1,105120,1.0,12,10.0,2,10,7,9,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
961,0,40,6,35440,3.0,18,15.0,3,11,5,10,3,4,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3933,1,33,1,51470,7.0,7,13.0,2,9,1,7,1,3,2.0,3.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4161,1,35,2,108830,3.0,8,8.0,3,1,0,1,1,3,2.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3881,1,34,32,36920,1.0,6,5.0,5,5,3,0,2,2,1.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3853,1,23,7,49690,1.0,7,5.0,3,5,1,2,2,2,1.0,2.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
731,0,50,2,42940,2.0,20,32.0,2,30,12,13,4,4,3.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1650,0,34,5,96130,0.0,12,16.0,5,15,0,9,3,1,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1997,0,39,8,26840,4.0,12,7.0,2,5,1,0,3,3,1.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2520,0,27,10,28560,1.0,12,5.0,5,5,0,4,3,1,3.0,4.0,3.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2569,0,36,12,96790,4.0,12,6.0,1,2,2,2,3,4,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1645,0,50,2,36880,0.0,11,19.0,3,18,0,13,3,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4095,1,47,1,196270,7.0,5,25.0,1,23,14,10,3,2,4.0,3.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3893,1,50,5,167990,7.0,14,12.0,2,6,0,1,2,3,3.0,4.0,2.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1475,0,44,6,135030,2.0,12,9.0,6,5,1,4,3,3,4.0,3.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1747,0,32,8,102660,1.0,11,2.0,3,2,2,2,3,3,2.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2056,0,45,15,71190,4.0,15,9.0,2,5,0,3,3,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2613,0,46,3,67120,6.0,21,26.0,3,3,0,1,4,2,3.0,2.0,2.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2266,0,24,1,93800,0.0,16,5.0,2,4,1,3,3,3,4.0,2.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4355,1,34,32,36920,1.0,6,5.0,5,5,3,0,2,2,3.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2222,0,36,19,61200,0.0,19,10.0,2,9,3,4,3,4,3.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1457,0,37,13,33880,3.0,11,4.0,2,1,0,0,3,4,3.0,3.0,3.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3156,0,45,2,35800,4.0,20,8.0,1,5,0,3,4,3,2.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3309,0,53,8,20700,4.0,16,27.0,2,3,0,2,3,3,3.0,4.0,3.0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1077,0,31,22,21320,1.0,18,11.0,3,11,1,8,3,4,2.94709236031927,4.0,2.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2047,0,35,6,24610,2.0,20,17.0,4,7,0,7,4,3,4.0,4.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
622,0,54,1,22970,6.0,18,29.0,2,20,12,7,3,3,3.0,2.0,4.0,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1852,0,25,1,25000,4.0,14,7.0,2,3,0,2,3,3,2.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
4004,1,36,12,22320,1.0,10,16.0,2,16,3,7,1,3,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
1788,0,42,18,64470,6.0,13,18.0,3,1,0,0,3,3,4.0,4.0,3.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
448,0,33,7,46490,0.0,12,4.0,2,3,0,2,3,4,2.0,2.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3757,1,32,11,27410,1.0,12,1.0,5,1,0,1,1,1,2.0,3.0,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3601,0,30,1,103060,5.0,12,8.0,5,3,2,2,3,4,4.0,4.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4267,1,28,8,29760,1.0,9,1.0,3,1,0,0,3,3,2.0,3.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3543,0,31,22,21320,1.0,13,11.0,3,11,1,8,3,3,3.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
408,0,55,21,27890,3.0,13,17.0,2,8,6,7,3,3,2.0,3.0,4.0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2428,0,27,14,65160,1.0,19,7.0,4,7,0,7,3,2,4.0,4.0,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3638,0,33,3,33060,1.0,17,8.0,6,8,1,6,3,4,4.0,2.0,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4300,1,29,4,68110,0.0,12,9.0,2,8,7,7,3,4,3.0,2.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
958,0,24,4,178610,1.0,11,4.0,5,4,1,2,3,1,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
885,0,42,9,178560,3.0,18,10.0,2,6,3,3,3,2,1.0,1.0,4.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2742,0,40,8,65670,1.0,13,8.0,3,8,3,7,3,4,1.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
3941,1,26,10,157870,1.0,6,8.0,5,8,7,4,1,3,3.0,1.0,2.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
1518,0,29,8,34520,1.0,11,10.0,3,10,0,7,3,3,4.0,3.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
902,0,34,11,22350,2.0,14,9.0,2,5,1,0,3,2,4.0,4.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1682,0,34,1,26960,3.0,23,6.0,3,0,0,0,4,2,4.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2586,0,25,6,86330,1.0,19,5.0,2,5,1,3,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3540,0,31,2,42850,1.0,17,1.0,2,1,1,0,4,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
3531,0,50,2,83760,5.0,14,29.0,2,27,13,8,3,3,1.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2051,0,23,5,103220,1.0,14,3.0,2,3,1,2,3,3,3.0,2.0,2.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2998,0,49,11,62300,2.0,14,23.0,2,1,0,0,3,4,4.0,3.0,2.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1777,0,26,7,68110,1.0,11,8.0,4,8,2,2,3,2,2.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2129,0,27,13,49980,0.0,20,8.0,3,7,7,3,4,3,4.0,3.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
635,0,47,2,43640,3.0,11,26.0,3,20,5,6,3,3,1.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
3679,0,43,1,29320,5.0,16,22.0,3,17,1,9,4,4,4.0,3.0,4.0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
198,0,48,6,53760,7.0,13,21.0,3,3,0,2,3,3,3.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
1329,0,31,1,28670,0.0,24,3.0,5,2,2,2,4,3,3.0,4.0,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
882,0,27,6,21070,0.0,13,6.0,2,5,0,2,3,4,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2960,0,20,5,83920,1.0,17,2.0,5,2,1,2,3,3,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2009,0,29,1,42400,1.0,14,10.0,2,10,0,9,3,4,1.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
745,0,21,2,170990,1.0,14,3.0,2,2,2,2,3,2,1.0,4.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3021,0,42,18,64470,6.0,13,18.0,3,1,0,0,3,2,3.0,3.0,3.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3282,0,47,2,39550,7.0,12,4.0,5,1,0,0,3,3,3.0,3.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1618,0,27,16,34850,9.0,17,4.0,2,2,2,2,3,3,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
50,0,43,6,24390,0.0,15,9.0,2,8,1,7,3,3,4.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
474,0,37,18,166590,7.0,16,11.279936378095888,2,6,1,3,3,3,2.0,3.0,1.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1786,0,34,1,24000,4.0,18,14.0,3,10,1,8,3,4,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3260,0,60,14,40250,3.0,13,19.0,5,1,0,0,3,4,1.0,4.0,3.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1284,0,49,1,73140,7.0,22,25.0,2,7,0,7,4,1,4.0,2.0,2.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
996,0,41,1,40810,2.0,13,14.0,3,5,0,4,3,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1385,0,31,6,53430,1.0,14,13.0,3,13,0,8,3,4,3.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
545,0,55,22,48590,1.0,24,34.0,3,33,15,0,4,4,4.0,4.0,2.0,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
149,0,54,2,89380,7.0,11,19.0,2,1,0,0,2,4,2.0,4.0,4.0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2286,0,46,16,40350,4.0,14,14.0,2,9,0,8,3,3,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
2412,0,43,5,20280,4.0,20,7.0,2,5,2,2,4,2,3.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
619,0,25,1,25000,4.0,14,7.0,2,3,0,2,3,3,4.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
755,0,40,6,24040,6.0,17,18.0,2,4,3,3,3,3,4.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
3046,0,34,2,26590,0.0,24,10.0,2,9,1,6,4,4,4.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1734,0,40,7,45230,5.0,16,5.0,5,0,0,0,3,4,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
4240,1,20,35,27070,1.0,9,1.0,2,1,0,0,3,3,2.0,3.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3005,0,34,7,27410,0.0,15,2.0,3,1,0,0,3,2,2.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
3119,0,33,8,27000,0.0,14,5.0,2,4,0,3,3,4,4.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
416,0,32,12,69290,9.0,20,10.0,6,8,7,7,4,4,4.0,2.0,4.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2417,0,38,6,49300,9.0,14,14.0,0,1,0,0,3,4,4.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
335,0,47,12,65530,0.0,15,8.0,2,7,7,7,3,4,4.0,2.0,3.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1904,0,28,7,59330,0.0,11,5.0,3,4,1,3,3,4,3.0,1.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2350,0,30,8,28140,1.0,24,10.0,2,10,0,9,4,3,3.0,4.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3154,0,29,1,23140,3.0,13,9.0,5,7,0,7,3,3,3.0,3.0,3.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2678,0,35,8,134580,1.0,11,17.0,3,17,11,8,3,3,4.0,4.0,3.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2717,0,40,7,20730,0.0,14,5.0,3,4,2,3,3,2,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3789,1,33,1,62140,1.0,14,14.0,3,13,3,8,3,2,2.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1596,0,36,7,24360,4.0,13,16.0,3,11,3,9,3,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
296,0,43,20,61320,6.0,13,22.0,3,4,1,0,3,3,4.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2064,0,33,2,25960,8.0,14,13.0,4,11,1,7,3,3,2.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1688,0,28,1,67810,0.0,15,10.0,2,9,1,7,3,2,4.0,3.0,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1306,0,31,5,81030,1.0,15,11.0,5,11,4,10,3,2,3.0,4.0,4.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
4345,1,37,29,137580,1.0,5,10.0,5,10,0,8,3,2,3.0,4.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
