Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing
1,58,Travel_Frequently,Sales,11,2,Technical_Degree,Male,1,Sales_Executive,Divorced,21530,9.0,5,0,3.0,3,1,0,0,3,1,2.0,3.0,2.0,1,1,1,1,1
1,20,Travel_Rarely,Research_Development,13,3,Medical,Male,2,Sales_Executive,Single,93960,1.0,4,0,2.0,6,2,0,2,3,3,1.0,1.0,2.0,1,1,1,1,1
1,21,Travel_Rarely,Research_Development,1,3,Medical,Male,2,Sales_Executive,Single,104000,1.0,12,1,1.0,2,1,0,0,2,1,4.0,2.0,3.0,1,1,1,1,1
1,22,Travel_Rarely,Research_Development,18,4,Life_Sciences,Female,1,Laboratory _Technician,Married,124900,0.0,11,0,4.0,3,3,0,2,2,4,2.0,2.0,1.0,1,1,1,1,1
1,41,Travel_Rarely,Research_Development,28,3,Life_Sciences,Female,2,Sales_Executive,Divorced,26570,4.0,4,0,10.0,3,7,1,0,2,1,2.0,1.0,2.0,1,1,1,1,1
1,39,Travel_Rarely,Research_Development,12,4,Life_Sciences,Female,4,Human_Resources,Married,66960,7.0,7,0,8.0,3,2,2,2,3,3,4.0,2.0,1.0,1,1,1,1,1
1,25,Travel_Rarely,Research_Development,1,2,Life_Sciences,Male,1,Sales_Executive,Married,32120,1.0,7,1,1.0,3,1,0,0,3,2,1.0,2.0,1.0,1,1,1,1,1
1,19,Travel_Rarely,Research_Development,18,3,Life_Sciences,Male,2,Research_Scientist,Single,160640,1.0,9,1,1.0,3,1,0,0,3,4,4.0,1.0,1.0,1,1,1,1,1
1,20,Travel_Rarely,Research_Development,35,3,Life_Sciences,Female,3,Laboratory _Technician,Single,27070,1.0,4,0,1.0,2,1,0,0,2,2,3.0,3.0,2.0,1,1,1,1,1
1,36,Travel_Rarely,Research_Development,12,3,Medical,Male,3,Sales_Executive,Married,22320,1.0,7,1,16.0,2,16,3,7,3,2,3.0,3.0,3.0,1,1,1,1,1
1,37,Travel_Rarely,Sales,12,4,Marketing,Female,3,Human_Resources,Married,30720,5.0,9,0,17.0,3,14,11,7,3,2,3.0,4.0,3.0,1,1,1,1,1
1,58,Travel_Rarely,Sales,11,2,Medical,Female,4,Sales_Executive,Single,59570,4.0,12,1,7.0,2,1,0,0,2,2,1.0,2.0,1.0,1,1,1,1,1
1,40,Non-Travel,Research_Development,2,4,Life_Sciences,Male,1,Human_Resources,Single,65450,4.0,11,0,22.0,2,1,0,0,3,3,2.0,2.0,2.0,1,1,1,1,1
1,31,Non-Travel,Research_Development,34,4,Medical,Male,2,Research_Scientist,Single,25930,0.0,14,0,4.0,2,3,1,2,3,2,1.0,4.0,1.0,1,1,1,1,1
1,29,Travel_Rarely,Human_Resources,4,5,Life_Sciences,Male,1,Sales_Executive,Single,27230,6.0,8,1,3.0,2,0,0,0,2,4,3.0,2.0,2.0,1,1,1,1,1
1,30,Travel_Rarely,Sales,2,3,Life_Sciences,Male,2,Healthcare_Representative,Married,40000,4.0,12,0,7.0,5,5,0,1,1,3,4.0,2.0,3.0,1,1,1,1,1
1,35,Travel_Rarely,Sales,29,3,Medical,Male,3,Healthcare_Representative,Divorced,20700,1.0,12,3,5.0,1,4,0,2,1,1,3.0,4.0,2.0,1,1,1,1,1
1,20,Travel_Rarely,Research_Development,2,2,Life_Sciences,Female,2,Research_Scientist,Single,63970,1.0,15,1,1.0,3,1,0,0,1,3,4.0,3.0,2.0,1,1,1,1,1
1,30,Travel_Frequently,Research_Development,10,4,Medical,Male,1,Sales_Executive,Single,191440,0.0,1,0,4.0,3,3,1,2,1,4,1.0,1.0,2.0,1,1,1,1,1
1,37,Travel_Rarely,Sales,18,3,Marketing,Male,2,Laboratory _Technician,Married,44850,5.0,9,1,15.0,2,1,0,0,2,1,1.0,3.0,2.0,1,1,1,1,1
1,26,Non-Travel,Research_Development,25,1,Life_Sciences,Female,1,Manufacturing_Director,Single,135250,8.0,10,1,7.0,4,2,2,2,3,3,2.0,1.0,1.0,1,1,1,1,1
1,52,Travel_Rarely,Research_Development,6,4,Medical,Female,4,Human_Resources,Married,14200,1.0,3,1,33.0,2,32,6,9,2,2,3.0,3.0,2.0,1,1,1,1,1
1,36,Travel_Rarely,Sales,2,4,Technical_Degree,Male,4,Sales_Executive,Single,54820,1.0,16,0,18.0,3,17,15,14,1,1,3.0,1.0,1.0,1,1,1,1,1
1,36,Travel_Rarely,Research_Development,8,2,Life_Sciences,Female,1,Research_Scientist,Divorced,56600,7.0,3,0,9.0,3,1,0,0,3,4,1.0,2.0,1.0,1,1,1,1,1
1,26,Travel_Frequently,Sales,2,3,Life_Sciences,Male,2,Research_Scientist,Married,48210,6.0,9,2,6.0,2,3,1,2,3,4,2.0,2.0,1.0,1,1,1,1,1
1,20,Travel_Frequently,Sales,10,3,Marketing,Male,3,Sales_Executive,Single,34640,1.0,14,0,2.0,3,2,0,2,3,3,4.0,4.0,2.0,1,1,1,1,1
1,21,Travel_Rarely,Research_Development,1,4,Life_Sciences,Male,1,Manager,Single,57750,1.0,12,0,1.0,2,1,1,0,1,2,3.0,2.0,1.0,1,1,1,1,1
1,51,Travel_Rarely,Sales,28,3,Medical,Female,2,Research_Scientist,Married,192720,9.0,14,0,18.0,2,10,2,7,2,2,3.0,3.0,3.0,1,1,1,1,1
1,28,Non-Travel,Research_Development,23,4,Life_Sciences,Female,4,Laboratory _Technician,Single,52380,1.0,9,1,10.0,4,10,1,9,3,3,3.0,2.0,2.0,1,1,1,1,1
1,44,Travel_Rarely,Research_Development,22,4,Life_Sciences,Female,2,Sales_Executive,Married,21190,9.0,8,0,24.0,3,20,3,6,1,1,1.0,1.0,1.0,1,1,1,1,1
1,35,Travel_Rarely,Sales,8,4,Life_Sciences,Male,3,Sales_Representative,Single,61180,0.0,19,1,9.0,3,8,4,7,2,2,1.0,2.0,1.0,1,1,1,1,1
1,33,Travel_Frequently,Research_Development,1,2,Life_Sciences,Female,1,Sales_Executive,Single,62140,1.0,14,2,14.0,3,13,3,8,3,2,2.0,2.0,3.0,1,1,1,1,1
1,25,Travel_Rarely,Human_Resources,30,4,HR,Female,2,Research_Scientist,Married,82680,1.0,4,0,7.0,3,7,5,6,2,2,3.0,1.0,1.0,1,1,1,1,1
1,26,Travel_Rarely,Sales,10,2,Marketing,Male,2,Sales_Executive,Divorced,80950,1.0,7,0,1.0,3,1,0,0,1,3,2.0,1.0,1.0,1,1,1,1,1
1,33,Travel_Rarely,Research_Development,10,2,Life_Sciences,Male,4,Manufacturing_Director,Single,29040,4.0,7,0,5.0,2,2,2,2,1,1,1.0,4.0,2.0,1,1,1,1,1
1,28,Travel_Frequently,Research_Development,8,3,Life_Sciences,Male,2,Manager,Divorced,29760,1.0,7,0,1.0,3,1,0,0,3,2,3.0,1.0,1.0,1,1,1,1,1
1,50,Travel_Frequently,Research_Development,1,4,Medical,Male,2,Research_Scientist,Single,159920,3.0,5,0,5.0,3,0,0,0,2,1,2.0,2.0,1.0,1,1,1,1,1
1,39,Travel_Frequently,Sales,1,3,Marketing,Male,2,Healthcare_Representative,Divorced,67550,7.0,9,1,21.0,2,18,11,5,3,3,3.0,2.0,2.0,1,1,1,1,1
1,18,Non-Travel,Research_Development,2,4,Medical,Male,3,Laboratory _Technician,Single,109650,1.0,12,0,0.0,5,0,0,0,3,3,2.0,4.0,3.0,1,1,1,1,1
1,33,Travel_Rarely,Research_Development,4,2,Life_Sciences,Male,1,Sales_Executive,Single,49360,0.0,8,0,6.0,2,5,0,3,3,2,1.0,4.0,1.0,1,1,1,1,1
1,31,Travel_Frequently,Sales,12,3,Technical_Degree,Female,1,Research_Director,Married,53040,1.0,17,0,2.0,3,2,2,2,3,1,3.0,3.0,1.0,1,1,1,1,1
1,29,Travel_Rarely,Research_Development,7,3,Life_Sciences,Male,1,Sales_Executive,Married,22440,1.0,8,3,11.0,5,11,3,10,3,2,2.0,4.0,2.0,1,1,1,1,1
1,42,Travel_Frequently,Sales,2,4,Life_Sciences,Male,1,Laboratory _Technician,Single,22850,0.0,8,0,22.0,3,21,13,14,2,3,1.0,2.0,4.0,1,1,1,1,1
1,28,Travel_Rarely,Research_Development,18,4,Life_Sciences,Male,2,Sales_Executive,Married,41970,1.0,11,0,1.0,3,1,0,0,1,3,3.0,1.0,3.0,1,1,1,1,1
1,43,Travel_Rarely,Sales,6,3,Marketing,Female,3,Research_Scientist,Single,45220,8.0,15,1,7.0,3,4,1,3,1,2,2.0,3.0,1.0,1,1,1,1,1
1,44,Travel_Rarely,Human_Resources,7,2,HR,Male,3,Sales_Executive,Single,45580,1.0,10,1,6.0,2,6,0,2,1,3,2.0,3.0,1.0,1,1,1,1,1
1,22,Travel_Frequently,Research_Development,26,4,Medical,Male,1,Sales_Representative,Married,26540,0.0,19,0,1.0,5,0,0,0,3,2,1.0,3.0,1.0,1,1,1,1,1
1,41,Non-Travel,Research_Development,14,3,Life_Sciences,Male,2,Sales_Representative,Divorced,195660,6.0,7,0,5.0,2,1,0,0,1,3,1.0,3.0,2.0,1,1,1,1,1
1,24,Travel_Rarely,Human_Resources,34,4,HR,Male,3,Manufacturing_Director,Married,28860,1.0,12,1,1.0,5,1,0,0,1,3,4.0,3.0,1.0,1,1,1,1,1
1,19,Non-Travel,Sales,2,2,Other,Male,3,Healthcare_Representative,Single,98240,1.0,16,0,1.0,2,1,0,0,2,2,1.0,2.0,3.0,1,1,1,1,1
1,25,Travel_Frequently,Research_Development,1,1,Life_Sciences,Male,1,Manufacturing_Director,Single,109320,1.0,10,1,1.0,3,1,1,0,1,1,3.0,3.0,2.0,1,1,1,1,1
1,45,Travel_Rarely,Human_Resources,14,3,HR,Male,2,Laboratory _Technician,Single,43060,2.0,6,2,26.0,3,24,1,11,2,2,3.0,2.0,3.0,1,1,1,1,1
1,21,Travel_Frequently,Research_Development,24,2,Medical,Female,4,Research_Scientist,Single,53370,1.0,9,1,2.0,2,2,2,2,2,3,1.0,3.0,1.0,1,1,1,1,1
1,44,Travel_Rarely,Research_Development,25,4,Life_Sciences,Female,2,Laboratory _Technician,Married,62720,1.0,19,1,10.0,3,10,0,5,3,3,3.0,2.0,1.0,1,1,1,1,1
1,29,Travel_Rarely,Research_Development,35,4,Technical_Degree,Female,1,Sales_Representative,Divorced,28860,3.0,8,0,10.0,4,7,7,7,1,3,2.0,2.0,1.0,1,1,1,1,1
1,32,Travel_Rarely,Research_Development,6,3,Technical_Degree,Female,1,Sales_Executive,Married,96020,1.0,11,1,10.0,3,10,1,1,1,2,3.0,1.0,3.0,1,1,1,1,1
1,39,Travel_Rarely,Research_Development,22,2,Life_Sciences,Male,2,Laboratory _Technician,Single,28360,0.0,19,0,6.0,3,5,0,3,2,3,4.0,1.0,2.0,1,1,1,1,1
1,40,Travel_Rarely,Sales,10,1,Other,Male,1,Laboratory _Technician,Single,59850,2.0,12,3,9.0,1,5,1,0,1,4,3.0,4.0,3.0,1,1,1,1,1
1,52,Travel_Rarely,Research_Development,4,2,Technical_Degree,Male,3,Laboratory _Technician,Single,25790,9.0,12,1,10.0,1,8,7,7,2,2,3.0,2.0,2.0,1,1,1,1,1
1,31,Travel_Frequently,Research_Development,4,1,Life_Sciences,Male,1,Sales_Executive,Single,71040,1.0,7,1,3.0,3,3,2,2,2,2,3.0,2.0,1.0,1,1,1,1,1
1,44,Travel_Rarely,Sales,6,3,Life_Sciences,Male,1,Laboratory _Technician,Married,63220,4.0,8,1,10.0,2,3,1,2,2,3,2.0,3.0,1.0,1,1,1,1,1
1,58,Travel_Rarely,Sales,1,4,Technical_Degree,Male,2,Sales_Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,1,2,1.0,3.0,1.0,1,1,1,1,1
1,55,Travel_Rarely,Research_Development,23,3,Technical_Degree,Male,1,Human_Resources,Single,46800,6.0,9,3,24.0,0,19,3,8,2,2,2.0,3.0,2.0,1,1,1,1,1
1,31,Travel_Frequently,Research_Development,2,2,Medical,Female,2,Manufacturing_Director,Single,53960,7.0,12,1,3.0,2,1,0,0,2,3,2.0,4.0,3.0,1,1,1,1,1
1,35,Travel_Frequently,Research_Development,1,2,Medical,Male,1,Manufacturing_Director,Married,67960,0.0,9,0,5.0,2,4,3,2,3,2,2.0,2.0,2.0,1,1,1,1,1
1,31,Travel_Rarely,Research_Development,18,2,Life_Sciences,Male,2,Sales_Executive,Married,49600,1.0,8,0,10.0,3,10,6,7,2,3,2.0,2.0,3.0,1,1,1,1,1
1,27,Travel_Rarely,Research_Development,2,5,Life_Sciences,Female,1,Research_Scientist,Single,137700,1.0,16,1,8.0,3,8,7,7,2,3,3.0,3.0,2.0,1,1,1,1,1
1,49,Travel_Frequently,Sales,7,5,Medical,Female,2,Healthcare_Representative,Single,23420,3.0,8,0,20.0,2,4,1,3,1,2,1.0,3.0,2.0,1,1,1,1,1
1,29,Travel_Frequently,Sales,4,2,Marketing,Female,2,Laboratory _Technician,Single,68110,0.0,12,1,9.0,2,8,7,7,1,3,4.0,3.0,2.0,1,1,1,1,1
1,31,Travel_Frequently,Sales,5,3,Life_Sciences,Male,2,Manager,Single,30570,1.0,13,0,1.0,3,1,0,0,3,3,3.0,3.0,3.0,1,1,1,1,1
1,31,Travel_Rarely,Sales,24,3,Technical_Degree,Male,1,Research_Scientist,Single,61800,1.0,7,1,1.0,2,1,0,0,1,2,2.0,1.0,2.0,1,1,1,1,1
1,25,Travel_Rarely,Sales,19,4,Life_Sciences,Male,2,Research_Scientist,Married,198590,3.0,15,0,6.0,3,3,2,2,3,3,2.0,2.0,1.0,1,1,1,1,1
1,46,Travel_Rarely,Research_Development,22,1,Medical,Male,1,Manufacturing_Director,Divorced,59800,4.0,9,1,28.0,2,7,4,3,1,3,1.0,1.0,1.0,1,1,1,1,1
1,39,Non-Travel,Research_Development,2,4,Medical,Male,2,Manufacturing_Director,Single,43810,2.0,12,2,11.0,1,1,0,0,2,3,4.0,2.0,1.0,1,1,1,1,1
1,31,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales_Executive,Single,25720,1.0,9,3,10.0,3,10,4,7,1,1,1.0,1.0,2.0,1,1,1,1,1
1,31,Travel_Frequently,Research_Development,8,4,Life_Sciences,Male,1,Laboratory _Technician,Married,65000,6.0,19,1,7.0,5,2,2,2,2,3,1.0,3.0,3.0,1,1,1,1,1
1,34,Travel_Rarely,Research_Development,8,4,Medical,Male,2,Research_Scientist,Married,26940,1.0,13,1,2.0,3,2,2,2,2,3,2.0,3.0,2.0,1,1,1,1,1
1,28,Travel_Frequently,Research_Development,2,3,Medical,Male,1,Research_Scientist,Married,22740,3.0,16,1,5.0,5,3,1,2,4,2,1.0,3.0,1.0,1,1,1,1,1
1,29,Travel_Frequently,Research_Development,34,3,Medical,Female,5,Research_Scientist,Single,44340,,16,3,7.0,1,5,0,0,3,2,4.0,2.0,2.0,0,1,1,1,1
1,34,Travel_Rarely,Research_Development,8,1,Medical,Male,1,Research_Scientist,Single,62880,0.0,12,1,16.0,2,15,10,10,2,2,3.0,3.0,1.0,1,1,1,1,1
1,24,Travel_Frequently,Sales,4,3,Life_Sciences,Male,2,Research_Scientist,Single,76540,2.0,9,1,4.0,3,0,0,0,2,3,1.0,3.0,3.0,1,1,1,1,1
1,28,Travel_Frequently,Sales,1,3,Marketing,Male,2,Laboratory _Technician,Single,17060,7.0,6,0,8.0,3,0,0,0,3,2,3.0,3.0,1.0,1,1,1,1,1
1,29,Travel_Rarely,Research_Development,6,3,Life_Sciences,Female,2,Research_Scientist,Single,109340,6.0,10,2,11.0,2,9,0,7,2,3,3.0,3.0,2.0,1,1,1,1,1
1,40,Travel_Rarely,Research_Development,2,3,Medical,Male,2,Research_Director,Single,47750,3.0,13,1,15.0,3,5,1,0,1,2,1.0,3.0,2.0,1,1,1,1,1
1,31,Travel_Frequently,Research_Development,35,3,Life_Sciences,Female,2,Healthcare_Representative,Single,25150,1.0,11,0,7.0,3,7,7,7,1,1,4.0,3.0,1.0,1,1,1,1,1
1,30,Travel_Rarely,Research_Development,1,3,Other,Male,3,Sales_Executive,Married,179240,1.0,10,2,10.0,2,10,6,7,2,3,3.0,1.0,3.0,1,1,1,1,1
1,35,Travel_Rarely,Research_Development,2,3,Medical,Female,1,Research_Scientist,Divorced,25320,1.0,10,0,1.0,2,1,0,0,3,2,4.0,1.0,1.0,1,1,1,1,1
1,53,Travel_Rarely,Research_Development,23,3,Life_Sciences,Male,2,Manager,Married,25590,0.0,20,0,34.0,2,33,1,9,4,3,1.0,3.0,2.0,1,1,1,1,1
1,38,Travel_Rarely,Research_Development,2,3,Medical,Female,3,Sales_Executive,Married,49080,4.0,13,1,7.0,3,5,1,4,2,1,3.0,3.0,1.0,1,1,1,1,1
1,28,Travel_Rarely,Human_Resources,1,3,Medical,Female,2,Laboratory _Technician,Married,24130,1.0,9,1,1.0,2,1,0,0,3,2,1.0,3.0,3.0,1,1,1,1,1
1,18,Travel_Frequently,Research_Development,4,5,Medical,Male,1,Research_Director,Single,24790,1.0,6,1,0.0,2,0,0,0,1,3,2.0,2.0,1.0,1,1,1,1,1
1,35,Travel_Rarely,Research_Development,2,3,Life_Sciences,Male,3,Healthcare_Representative,Married,23210,9.0,10,1,15.0,0,13,6,0,2,1,1.0,4.0,1.0,1,1,1,1,1
1,35,Travel_Rarely,Research_Development,11,3,Life_Sciences,Male,2,Manager,Divorced,173990,6.0,8,0,7.0,3,2,2,2,1,2,1.0,2.0,1.0,1,1,1,1,1
1,40,Travel_Rarely,Sales,19,4,Marketing,Male,1,Research_Director,Single,36330,3.0,11,2,10.0,0,4,0,3,3,1,2.0,4.0,1.0,1,1,1,1,1
1,35,Travel_Frequently,Research_Development,20,4,Medical,Male,1,Research_Director,Single,54720,3.0,5,1,13.0,3,11,6,7,3,2,3.0,1.0,1.0,1,1,1,1,1
1,23,Travel_Rarely,Human_Resources,7,3,Life_Sciences,Female,3,Laboratory _Technician,Single,49690,1.0,7,0,5.0,3,5,1,2,2,2,1.0,2.0,2.0,1,1,1,1,1
1,48,Travel_Frequently,Sales,12,2,Marketing,Male,1,Healthcare_Representative,Married,63470,2.0,5,1,19.0,3,9,7,7,2,1,2.0,1.0,3.0,1,1,1,1,1
1,32,Travel_Rarely,Sales,1,3,Life_Sciences,Male,2,Research_Scientist,Single,27430,1.0,15,1,1.0,2,1,0,0,2,2,2.0,3.0,3.0,1,1,1,1,1
1,23,Travel_Rarely,Research_Development,14,2,Medical,Male,2,Research_Scientist,Divorced,75250,1.0,5,2,3.0,2,3,0,2,3,1,3.0,1.0,1.0,1,1,1,1,1
1,24,Travel_Rarely,Sales,7,2,Medical,Female,2,Manager,Married,20070,1.0,8,0,1.0,2,1,0,0,1,3,4.0,2.0,1.0,1,1,1,1,1
1,47,Travel_Frequently,Research_Development,1,3,Medical,Female,2,Sales_Executive,Married,196270,7.0,5,2,25.0,1,23,14,10,3,1,1.0,2.0,2.0,1,1,1,1,1
1,36,Travel_Rarely,Research_Development,1,3,Medical,Male,2,Manufacturing_Director,Divorced,33760,5.0,18,0,16.0,3,2,2,2,2,2,4.0,2.0,2.0,1,1,1,1,1
1,32,Travel_Rarely,Research_Development,31,3,Medical,Female,2,Research_Director,Single,88230,6.0,10,2,10.0,3,0,0,0,1,2,2.0,2.0,3.0,1,1,1,1,1
1,30,Travel_Frequently,Research_Development,12,3,Life_Sciences,Female,1,Human_Resources,Divorced,22070,6.0,6,0,6.0,4,4,1,2,3,2,4.0,2.0,3.0,1,1,1,1,1
1,29,Travel_Rarely,Sales,5,3,Marketing,Male,5,Research_Scientist,Single,36910,1.0,11,0,2.0,3,2,2,2,2,3,1.0,2.0,2.0,1,1,1,1,1
1,33,Travel_Rarely,Research_Development,12,3,Life_Sciences,Male,1,Sales_Executive,Single,43020,2.0,5,0,11.0,3,0,0,0,3,3,3.0,2.0,1.0,1,1,1,1,1
1,31,Travel_Rarely,Human_Resources,11,4,HR,Male,2,Laboratory _Technician,Married,168850,2.0,6,2,10.0,2,1,0,0,3,2,3.0,3.0,2.0,1,1,1,1,1
1,43,Travel_Frequently,Research_Development,1,4,Other,Male,3,Sales_Executive,Married,76550,9.0,6,1,6.0,3,1,0,0,1,2,3.0,2.0,1.0,1,1,1,1,1
1,21,Travel_Rarely,Sales,1,2,Marketing,Male,5,Healthcare_Representative,Single,27910,1.0,8,0,1.0,3,1,1,0,3,2,2.0,2.0,1.0,1,1,1,1,1
1,22,Travel_Rarely,Research_Development,1,3,Other,Male,4,Research_Scientist,Married,49680,1.0,10,0,1.0,3,1,0,0,3,3,2.0,2.0,1.0,1,1,1,1,1
1,44,Travel_Frequently,Sales,12,4,Life_Sciences,Male,1,Research_Scientist,Divorced,28440,1.0,8,0,6.0,2,5,2,3,2,2,3.0,4.0,2.0,1,1,1,1,1
1,35,Travel_Rarely,Research_Development,18,4,Life_Sciences,Male,2,Research_Scientist,Single,19040,1.0,19,1,10.0,4,10,7,7,3,3,4.0,2.0,1.0,1,1,1,1,1
1,34,Travel_Frequently,Research_Development,2,1,Life_Sciences,Male,1,Manufacturing_Director,Married,134990,4.0,14,2,11.0,2,7,0,7,2,2,1.0,3.0,4.0,1,1,1,1,1
1,37,Travel_Rarely,Research_Development,29,3,Life_Sciences,Male,1,Laboratory _Technician,Single,137580,1.0,1,1,10.0,5,10,0,8,2,1,4.0,2.0,2.0,1,1,1,1,1
1,26,Travel_Rarely,Human_Resources,2,1,Technical_Degree,Female,3,Sales_Executive,Married,65780,0.0,14,2,6.0,3,5,1,4,2,2,4.0,4.0,1.0,1,1,1,1,1
1,46,Travel_Rarely,Research_Development,12,3,Medical,Male,1,Sales_Executive,Married,44220,4.0,4,1,13.0,2,9,3,7,2,2,1.0,2.0,3.0,1,1,1,1,1
1,31,Travel_Rarely,Research_Development,2,3,Life_Sciences,Male,3,Laboratory _Technician,Married,21680,0.0,11,1,2.0,2,1,0,0,1,1,3.0,1.0,2.0,1,1,1,1,1
1,29,Travel_Rarely,Research_Development,10,2,Medical,Male,1,Manager,Divorced,28530,4.0,12,1,4.0,5,2,2,0,2,3,4.0,1.0,2.0,1,1,1,1,1
1,32,Travel_Rarely,Research_Development,1,1,Medical,Male,2,Laboratory _Technician,Single,27410,7.0,1,0,7.0,3,2,2,2,2,2,2.0,2.0,2.0,1,1,1,1,1
1,29,Travel_Frequently,Research_Development,16,2,Life_Sciences,Female,1,Laboratory _Technician,Single,52200,1.0,10,0,1.0,3,1,1,0,1,1,2.0,2.0,2.0,1,1,1,1,1
1,46,Travel_Rarely,Research_Development,5,4,Medical,Female,2,Sales_Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,2,3,4.0,2.0,2.0,1,1,1,1,1
1,30,Travel_Rarely,Sales,14,4,Life_Sciences,Female,2,Sales_Executive,Single,49500,1.0,4,2,1.0,3,1,0,0,1,2,4.0,4.0,2.0,1,1,1,1,1
1,22,Travel_Rarely,Research_Development,19,2,Life_Sciences,Female,2,Laboratory _Technician,Single,35790,1.0,13,3,1.0,3,1,0,0,3,2,3.0,3.0,1.0,1,1,1,1,1
1,34,Non-Travel,Research_Development,32,2,Life_Sciences,Female,1,Sales_Representative,Married,36920,1.0,6,1,5.0,5,5,3,0,2,2,1.0,3.0,2.0,1,1,1,1,1
1,56,Travel_Rarely,Human_Resources,1,2,Medical,Female,5,Sales_Executive,Single,25590,1.0,14,0,5.0,3,4,1,0,3,1,2.0,3.0,3.0,1,1,1,1,1
1,29,Travel_Frequently,Human_Resources,2,4,HR,Male,2,Sales_Executive,Single,28750,1.0,7,0,1.0,3,1,0,0,2,3,3.0,2.0,2.0,1,1,1,1,1
1,28,Travel_Rarely,Research_Development,30,3,Technical_Degree,Male,1,Research_Director,Single,187890,3.0,10,1,6.0,4,2,2,2,1,3,3.0,3.0,1.0,1,1,1,1,1
1,32,Travel_Frequently,Research_Development,11,3,Life_Sciences,Male,2,Laboratory _Technician,Single,191900,3.0,14,1,8.0,2,4,0,3,3,3,1.0,2.0,2.0,1,1,1,1,1
1,27,Travel_Frequently,Sales,10,1,Life_Sciences,Male,4,Laboratory _Technician,Married,102310,1.0,10,1,1.0,2,1,0,0,3,1,3.0,2.0,2.0,1,1,1,1,1
1,28,Travel_Rarely,Sales,8,5,Life_Sciences,Female,2,Sales_Representative,Divorced,171230,5.0,10,1,6.0,2,4,0,3,2,2,4.0,3.0,1.0,1,1,1,1,1
1,31,Travel_Frequently,Research_Development,2,1,Other,Male,3,Sales_Executive,Married,70940,1.0,9,1,10.0,2,10,0,8,2,3,4.0,1.0,1.0,1,1,1,1,1
1,53,Travel_Rarely,Research_Development,22,3,Medical,Male,1,Research_Scientist,Single,34230,6.0,7,1,15.0,4,2,2,2,2,2,1.0,4.0,4.0,1,1,1,1,1
1,23,Travel_Frequently,Research_Development,2,4,Life_Sciences,Female,2,Manufacturing_Director,Married,61790,1.0,4,0,1.0,3,1,1,0,1,1,1.0,4.0,1.0,1,1,1,1,1
1,29,Travel_Rarely,Research_Development,11,4,Medical,Male,2,Sales_Representative,Married,29960,9.0,19,0,4.0,4,2,2,2,2,2,2.0,1.0,2.0,1,1,1,1,1
1,56,Travel_Rarely,Sales,12,4,Other,Male,2,Sales_Executive,Married,40780,8.0,20,1,14.0,3,10,9,8,3,2,2.0,3.0,1.0,1,1,1,1,1
1,50,Travel_Frequently,Sales,5,2,Life_Sciences,Female,2,Laboratory _Technician,Divorced,167990,7.0,14,1,12.0,2,6,0,1,2,3,3.0,4.0,2.0,1,1,1,1,1
1,50,Travel_Rarely,Research_Development,20,3,Medical,Male,1,Research_Scientist,Divorced,173280,4.0,10,2,20.0,1,3,2,0,2,3,2.0,2.0,1.0,1,1,1,1,1
1,41,Travel_Rarely,Research_Development,8,2,Life_Sciences,Female,1,Research_Scientist,Single,20990,8.0,7,1,8.0,2,6,0,5,1,2,2.0,4.0,1.0,1,1,1,1,1
1,37,Travel_Rarely,Research_Development,2,3,Life_Sciences,Male,1,Sales_Executive,Single,56470,6.0,12,0,7.0,2,0,0,0,3,4,2.0,3.0,3.0,1,1,1,1,1
1,28,Travel_Rarely,Research_Development,1,4,Life_Sciences,Male,5,Research_Director,Single,100960,5.0,6,0,6.0,2,4,0,3,1,2,1.0,3.0,2.0,1,1,1,1,1
1,36,Travel_Rarely,Research_Development,1,3,Life_Sciences,Male,1,Research_Director,Single,54860,7.0,6,1,10.0,2,5,0,3,3,1,4.0,2.0,2.0,1,1,1,1,1
1,34,Travel_Rarely,Sales,18,2,Marketing,Female,2,Research_Scientist,Single,84630,2.0,4,0,8.0,2,4,1,3,1,2,2.0,3.0,2.0,1,1,1,1,1
1,32,Travel_Frequently,Research_Development,12,3,Medical,Female,2,Manufacturing_Director,Single,165980,1.0,10,0,10.0,2,10,6,7,1,2,4.0,3.0,4.0,1,1,1,1,1
1,39,Travel_Rarely,Human_Resources,1,4,Medical,Male,1,Sales_Executive,Married,36730,3.0,9,1,19.0,3,1,0,0,1,3,4.0,3.0,2.0,1,1,1,1,1
1,24,Travel_Rarely,Human_Resources,2,5,HR,Male,3,Sales_Executive,Married,47680,2.0,9,1,6.0,2,2,2,0,2,1,2.0,3.0,2.0,1,1,1,1,1
1,50,Travel_Rarely,Research_Development,14,4,Medical,Male,1,Research_Director,Married,49000,1.0,4,0,3.0,3,3,0,2,3,2,3.0,3.0,3.0,1,1,1,1,1
